customer_id,tenure_months,monthly_charges,total_charges,contract_type,internet_service,tech_support,online_security,payment_method,num_support_calls,senior_citizen,partner,paperless_billing,churn
CUST01292,27,93.21,2163.31,Two Year,DSL,No,No,Electronic Check,0,0,Yes,No,0
CUST01293,13,57.59,752.47,One Year,DSL,No,No,Electronic Check,4,0,No,Yes,1
CUST01294,7,41.16,277.79,Month-to-Month,Fiber Optic,No,No,Electronic Check,2,0,No,No,0
CUST01295,28,76.7,2152.2,Month-to-Month,Fiber Optic,No,No,Electronic Check,1,0,No,Yes,1
CUST01296,35,49.41,1521.78,One Year,Fiber Optic,Yes,Yes,Electronic Check,2,0,Yes,Yes,0
CUST01297,20,57.04,1100.15,Month-to-Month,No Internet,No,No,Bank Transfer,0,0,No,No,0
CUST01298,32,103.13,2972.55,Month-to-Month,Fiber Optic,No,Yes,Mailed Check,0,1,Yes,Yes,0
CUST01299,33,90.68,2680.07,One Year,DSL,No,Yes,Bank Transfer,3,0,Yes,No,0
CUST01300,36,73.95,2269.01,Month-to-Month,Fiber Optic,Yes,No,Credit Card,1,0,Yes,Yes,1
CUST01301,4,38.2,133.86,One Year,Fiber Optic,Yes,No,Electronic Check,0,0,No,No,1
CUST01302,15,75.28,1029.67,Two Year,No Internet,No,No,Electronic Check,1,0,No,No,0
CUST01303,29,96.57,2445.91,Month-to-Month,Fiber Optic,No,Yes,Bank Transfer,0,1,Yes,No,0
CUST01304,21,60.61,1332.85,Two Year,Fiber Optic,Yes,No,Credit Card,0,0,Yes,Yes,1
CUST01305,33,103.78,3122.43,Month-to-Month,DSL,No,No,Bank Transfer,4,0,Yes,No,1
CUST01306,27,102.32,2420.25,Two Year,Fiber Optic,Yes,No,Mailed Check,1,1,Yes,Yes,0
CUST01307,2,111.59,198.59,Month-to-Month,No Internet,No,Yes,Electronic Check,5,0,No,Yes,1
CUST01308,42,77.63,3154.63,Month-to-Month,DSL,No,No,Bank Transfer,2,0,No,Yes,0
CUST01309,13,84.68,949.81,One Year,No Internet,Yes,No,Mailed Check,2,0,No,Yes,0
CUST01310,9,105.35,969.47,Month-to-Month,Fiber Optic,No,Yes,Electronic Check,1,0,No,No,1
CUST01311,41,81.18,3469.17,Two Year,DSL,No,Yes,Electronic Check,1,0,No,No,0
CUST01312,31,57.47,1602.25,Month-to-Month,No Internet,Yes,No,Electronic Check,3,0,Yes,Yes,0
CUST01313,45,58.79,2486.87,Month-to-Month,Fiber Optic,No,No,Credit Card,0,0,Yes,No,0
CUST01314,24,75.96,1557.65,Month-to-Month,DSL,No,No,Bank Transfer,1,1,No,Yes,1
CUST01315,15,37.74,553.73,Month-to-Month,DSL,No,No,Electronic Check,2,0,Yes,No,1
CUST01316,22,66.42,1363.02,Month-to-Month,DSL,Yes,No,Electronic Check,0,0,No,No,0
CUST01317,8,97.41,704.48,One Year,No Internet,Yes,No,Mailed Check,0,0,No,No,0
CUST01318,6,15.22,81.4,One Year,Fiber Optic,No,Yes,Bank Transfer,0,0,No,Yes,0
CUST01319,12,108.36,1275.36,Two Year,No Internet,Yes,Yes,Mailed Check,1,0,Yes,No,0
CUST01320,54,98.06,4941.75,Two Year,DSL,No,No,Bank Transfer,1,1,Yes,Yes,0
CUST01321,13,58.51,673.87,Month-to-Month,DSL,Yes,Yes,Electronic Check,0,0,No,No,0
CUST01322,3,83.58,247.69,One Year,DSL,No,No,Credit Card,1,0,No,Yes,0
CUST01323,18,70.08,1214.78,Month-to-Month,Fiber Optic,No,No,Mailed Check,2,0,Yes,No,1
CUST01324,13,100.75,1338.22,One Year,No Internet,No,No,Credit Card,2,0,No,Yes,1
CUST01325,43,94.57,3552.08,Month-to-Month,Fiber Optic,No,No,Credit Card,0,0,No,Yes,1
CUST01326,52,35.0,1832.98,Two Year,DSL,No,No,Credit Card,1,0,Yes,Yes,0
CUST01327,14,84.68,1167.39,One Year,No Internet,No,No,Bank Transfer,2,0,Yes,No,0
CUST01328,24,64.86,1358.95,Two Year,Fiber Optic,Yes,Yes,Bank Transfer,3,0,No,No,1
CUST01329,26,72.07,1853.14,Two Year,DSL,No,Yes,Credit Card,1,0,No,No,0
CUST01330,19,51.8,923.48,Two Year,No Internet,No,No,Electronic Check,5,0,Yes,No,0
CUST01331,17,113.7,2008.28,Two Year,DSL,Yes,Yes,Electronic Check,1,1,No,Yes,0
CUST01332,9,96.0,758.87,Month-to-Month,DSL,Yes,No,Credit Card,1,0,No,No,1
CUST01333,3,51.51,151.22,Month-to-Month,DSL,Yes,No,Mailed Check,1,0,No,Yes,1
CUST01334,9,36.63,305.4,Month-to-Month,Fiber Optic,Yes,No,Mailed Check,0,0,Yes,No,1
CUST01335,19,60.36,1194.28,Month-to-Month,Fiber Optic,No,Yes,Bank Transfer,2,0,No,No,0
CUST01336,5,80.86,370.34,Month-to-Month,DSL,No,No,Mailed Check,1,1,Yes,Yes,1
CUST01337,23,76.01,1822.42,Month-to-Month,DSL,No,Yes,Electronic Check,1,0,No,No,0
CUST01338,21,101.33,2192.4,Month-to-Month,Fiber Optic,No,No,Credit Card,0,1,No,No,1
CUST01339,13,89.75,1054.83,Two Year,No Internet,Yes,Yes,Mailed Check,2,0,Yes,Yes,0
CUST01340,16,94.24,1523.99,Two Year,Fiber Optic,Yes,No,Credit Card,2,0,Yes,Yes,0
CUST01341,6,78.17,492.06,Month-to-Month,DSL,No,Yes,Mailed Check,0,0,No,Yes,1
CUST01342,36,35.27,1143.42,Month-to-Month,DSL,Yes,Yes,Bank Transfer,1,0,No,No,0
CUST01343,35,65.11,2136.09,Month-to-Month,DSL,Yes,No,Electronic Check,3,0,Yes,Yes,1
CUST01344,7,96.5,644.45,Month-to-Month,DSL,No,Yes,Bank Transfer,1,1,Yes,Yes,0
CUST01345,7,68.71,437.2,One Year,Fiber Optic,No,No,Credit Card,2,0,Yes,Yes,0
CUST01346,9,82.58,634.01,Month-to-Month,Fiber Optic,Yes,Yes,Electronic Check,1,0,Yes,Yes,1
CUST01347,30,62.03,1663.69,One Year,Fiber Optic,No,Yes,Electronic Check,0,0,No,No,1
CUST01348,26,44.25,1042.8,Two Year,Fiber Optic,No,No,Bank Transfer,3,0,No,Yes,0
CUST01349,41,66.92,2575.58,Two Year,DSL,Yes,Yes,Mailed Check,1,0,No,No,0
CUST01350,44,77.73,3024.14,Month-to-Month,DSL,No,No,Bank Transfer,2,0,Yes,Yes,0
CUST01351,4,53.61,219.73,One Year,Fiber Optic,Yes,No,Credit Card,8,0,No,Yes,1
CUST01352,29,64.11,1842.42,Month-to-Month,DSL,No,Yes,Mailed Check,0,0,Yes,Yes,0
CUST01353,43,46.51,1734.02,Month-to-Month,DSL,No,Yes,Bank Transfer,3,0,No,No,0
CUST01354,15,97.98,1440.33,Month-to-Month,Fiber Optic,No,Yes,Bank Transfer,3,0,Yes,Yes,0
CUST01355,20,62.64,1228.66,Month-to-Month,DSL,Yes,No,Mailed Check,2,0,Yes,Yes,1
CUST01356,17,106.32,1881.99,Month-to-Month,DSL,Yes,No,Mailed Check,1,1,No,Yes,1
CUST01357,18,108.22,1656.94,Month-to-Month,No Internet,Yes,No,Mailed Check,0,1,Yes,Yes,0
CUST01358,36,67.97,2201.22,One Year,No Internet,No,No,Bank Transfer,1,0,No,No,0
CUST01359,61,44.79,2829.34,One Year,DSL,Yes,Yes,Mailed Check,0,0,No,No,0
CUST01360,50,17.85,925.01,Month-to-Month,DSL,No,No,Mailed Check,3,0,No,Yes,0
CUST01361,13,33.2,429.06,Month-to-Month,Fiber Optic,Yes,No,Mailed Check,5,0,No,Yes,1
CUST01362,24,35.65,858.3,Two Year,DSL,No,No,Electronic Check,1,1,Yes,No,0
CUST01363,10,104.46,907.02,Month-to-Month,Fiber Optic,Yes,No,Credit Card,1,0,Yes,Yes,1
CUST01364,11,72.9,764.03,Two Year,DSL,No,No,Mailed Check,0,1,No,Yes,0
CUST01365,19,79.74,1357.97,One Year,DSL,Yes,No,Credit Card,0,0,No,Yes,0
CUST01366,11,15.0,146.23,Month-to-Month,Fiber Optic,Yes,Yes,Mailed Check,1,0,Yes,Yes,0
CUST01367,12,40.05,486.4,Month-to-Month,No Internet,No,Yes,Mailed Check,2,0,No,Yes,0
CUST01368,24,92.18,1940.22,Month-to-Month,DSL,No,Yes,Electronic Check,1,0,Yes,Yes,0
CUST01369,29,77.17,2112.0,Month-to-Month,DSL,Yes,No,Electronic Check,2,0,Yes,Yes,1
CUST01370,28,66.32,1927.0,Month-to-Month,DSL,Yes,Yes,Mailed Check,2,0,Yes,Yes,0
CUST01371,28,84.12,2089.6,One Year,DSL,No,Yes,Mailed Check,2,0,Yes,No,0
CUST01372,6,110.89,695.68,Month-to-Month,No Internet,Yes,No,Mailed Check,1,0,Yes,No,0
CUST01373,10,64.47,676.2,Month-to-Month,Fiber Optic,No,Yes,Credit Card,1,0,Yes,No,0
CUST01374,21,71.73,1447.77,One Year,Fiber Optic,No,Yes,Mailed Check,2,0,Yes,No,0
CUST01375,42,74.81,2777.64,Month-to-Month,Fiber Optic,Yes,Yes,Credit Card,1,0,Yes,Yes,0
CUST01376,72,129.8,8534.6,Month-to-Month,No Internet,No,No,Electronic Check,1,1,Yes,Yes,1
CUST01377,25,17.52,409.49,Month-to-Month,No Internet,No,Yes,Credit Card,3,1,No,No,0
CUST01378,33,87.08,2620.37,Month-to-Month,DSL,No,No,Mailed Check,1,0,Yes,Yes,0
CUST01379,6,67.13,364.97,One Year,DSL,Yes,No,Electronic Check,3,0,Yes,Yes,0
CUST01380,33,84.17,2901.06,Month-to-Month,Fiber Optic,No,No,Bank Transfer,1,0,Yes,Yes,0
CUST01381,69,53.57,3255.26,One Year,Fiber Optic,Yes,Yes,Electronic Check,2,0,Yes,Yes,0
CUST01382,10,68.78,685.51,Month-to-Month,No Internet,No,No,Bank Transfer,3,0,Yes,No,1
CUST01383,13,87.79,970.17,Month-to-Month,Fiber Optic,No,No,Credit Card,0,0,Yes,No,1
CUST01384,36,147.82,5157.81,Month-to-Month,No Internet,Yes,No,Electronic Check,1,0,No,No,0
CUST01385,20,90.2,1863.87,One Year,DSL,No,Yes,Electronic Check,2,0,No,No,0
CUST01386,3,48.8,132.87,Month-to-Month,No Internet,No,Yes,Electronic Check,2,0,No,Yes,1
CUST01387,13,59.41,685.14,Month-to-Month,DSL,No,No,Credit Card,1,0,No,No,1
CUST01388,52,58.66,2990.34,One Year,No Internet,No,No,Mailed Check,3,0,Yes,Yes,0
CUST01389,16,25.11,398.75,Month-to-Month,DSL,Yes,No,Credit Card,1,0,Yes,No,1
CUST01390,16,61.75,975.75,Month-to-Month,Fiber Optic,Yes,No,Electronic Check,4,0,No,Yes,1
CUST01391,35,88.32,2824.93,One Year,Fiber Optic,Yes,No,Mailed Check,2,0,Yes,No,0
CUST01392,26,38.14,892.91,Month-to-Month,Fiber Optic,Yes,No,Electronic Check,4,0,Yes,No,0
CUST01393,15,96.21,1502.58,One Year,Fiber Optic,No,No,Electronic Check,1,0,Yes,Yes,1
CUST01394,12,82.19,1020.46,Month-to-Month,No Internet,No,No,Bank Transfer,1,0,No,Yes,1
CUST01395,72,51.64,3500.44,One Year,Fiber Optic,No,No,Electronic Check,2,0,No,Yes,0
CUST01396,46,66.46,3115.98,One Year,Fiber Optic,No,Yes,Credit Card,1,0,No,Yes,0
CUST01397,28,109.96,2895.58,Month-to-Month,DSL,No,Yes,Credit Card,2,0,Yes,Yes,0
CUST01398,30,88.34,2477.61,One Year,No Internet,No,No,Credit Card,3,0,Yes,No,0
CUST01399,18,70.22,1113.99,Two Year,Fiber Optic,No,No,Mailed Check,4,1,No,Yes,0
CUST01400,26,64.06,1557.77,Month-to-Month,Fiber Optic,Yes,No,Bank Transfer,1,0,No,Yes,1
CUST01401,17,71.92,1170.66,Month-to-Month,DSL,No,No,Bank Transfer,1,0,Yes,No,1
CUST01402,9,57.21,439.97,One Year,Fiber Optic,Yes,No,Electronic Check,0,1,No,Yes,1
CUST01403,26,17.38,424.24,One Year,DSL,Yes,No,Electronic Check,0,1,No,Yes,0
CUST01404,16,121.05,1948.95,Month-to-Month,DSL,Yes,No,Bank Transfer,1,0,No,No,1
CUST01405,27,73.88,1966.85,Two Year,Fiber Optic,No,Yes,Mailed Check,1,0,No,No,0
CUST01406,31,79.95,2421.52,Month-to-Month,DSL,No,No,Credit Card,2,0,Yes,Yes,0
CUST01407,28,68.55,1980.65,One Year,DSL,No,No,Electronic Check,0,0,No,Yes,0
CUST01408,9,51.62,396.57,One Year,Fiber Optic,No,No,Bank Transfer,1,0,No,Yes,1
CUST01409,14,65.35,879.59,Two Year,DSL,Yes,Yes,Mailed Check,2,0,No,Yes,0
CUST01410,16,30.02,483.91,Month-to-Month,DSL,No,Yes,Credit Card,1,0,No,Yes,1
CUST01411,39,126.93,4743.68,One Year,DSL,No,No,Electronic Check,2,0,No,No,0
CUST01412,38,39.14,1360.57,Month-to-Month,Fiber Optic,Yes,No,Credit Card,2,0,No,No,0
CUST01413,11,44.2,426.52,Month-to-Month,Fiber Optic,No,No,Credit Card,1,1,Yes,Yes,1
CUST01414,6,58.99,363.68,Month-to-Month,Fiber Optic,Yes,No,Bank Transfer,4,0,No,Yes,1
CUST01415,72,102.2,6947.45,One Year,DSL,No,No,Bank Transfer,1,0,No,Yes,0
CUST01416,27,70.36,1948.4,Month-to-Month,DSL,Yes,No,Credit Card,3,0,Yes,Yes,0
CUST01417,5,39.1,189.08,Month-to-Month,DSL,Yes,Yes,Credit Card,3,0,Yes,No,0
CUST01418,12,101.36,1197.88,One Year,Fiber Optic,No,No,Electronic Check,0,0,No,No,1
CUST01419,40,88.28,3569.52,One Year,No Internet,Yes,No,Mailed Check,5,0,Yes,Yes,0
CUST01420,72,83.46,5899.94,One Year,DSL,Yes,No,Mailed Check,3,0,No,Yes,0
CUST01421,65,87.89,5310.73,Two Year,DSL,No,No,Credit Card,1,0,Yes,No,0
CUST01422,27,129.86,3340.47,Month-to-Month,DSL,Yes,No,Bank Transfer,1,0,No,Yes,0
CUST01423,20,124.63,2519.04,Two Year,Fiber Optic,No,No,Mailed Check,2,0,Yes,Yes,1
CUST01424,8,52.83,390.83,Two Year,Fiber Optic,No,Yes,Credit Card,3,1,Yes,Yes,0
CUST01425,21,110.6,2154.5,Month-to-Month,Fiber Optic,No,No,Bank Transfer,1,0,Yes,Yes,1
CUST01426,9,79.58,622.49,Month-to-Month,No Internet,No,Yes,Electronic Check,1,0,No,Yes,0
CUST01427,14,82.48,1192.73,Month-to-Month,Fiber Optic,Yes,Yes,Mailed Check,0,0,Yes,No,1
CUST01428,36,27.69,865.46,Month-to-Month,DSL,Yes,No,Electronic Check,0,0,Yes,Yes,1
CUST01429,17,65.74,1094.83,One Year,DSL,No,Yes,Bank Transfer,1,0,No,Yes,0
CUST01430,16,49.68,741.34,One Year,Fiber Optic,No,No,Credit Card,0,0,Yes,No,1
CUST01431,19,90.7,1604.61,One Year,Fiber Optic,Yes,No,Electronic Check,0,0,No,Yes,0
CUST01432,72,96.78,6869.98,Month-to-Month,Fiber Optic,No,Yes,Credit Card,1,0,No,Yes,0
CUST01433,7,18.14,109.64,Month-to-Month,Fiber Optic,No,No,Mailed Check,0,0,No,Yes,0
CUST01434,25,69.45,1681.98,Two Year,Fiber Optic,No,No,Electronic Check,2,1,Yes,Yes,0
CUST01435,61,98.05,6007.4,Month-to-Month,No Internet,No,No,Mailed Check,3,0,No,No,0
CUST01436,19,65.33,1260.69,Two Year,Fiber Optic,Yes,No,Mailed Check,2,0,Yes,Yes,0
CUST01437,46,88.23,3588.22,Month-to-Month,Fiber Optic,No,Yes,Mailed Check,1,0,No,No,0
CUST01438,6,78.78,486.62,Two Year,DSL,Yes,No,Mailed Check,3,0,No,No,0
CUST01439,17,78.54,1310.12,Month-to-Month,Fiber Optic,No,No,Mailed Check,1,0,Yes,Yes,1
CUST01440,10,63.22,648.87,Month-to-Month,No Internet,No,No,Bank Transfer,4,1,Yes,Yes,0
CUST01441,19,39.59,712.39,Month-to-Month,Fiber Optic,No,No,Electronic Check,1,0,Yes,Yes,1
CUST01442,19,41.96,764.08,One Year,Fiber Optic,Yes,No,Credit Card,1,0,Yes,Yes,0
CUST01443,21,87.73,1904.61,Two Year,Fiber Optic,No,No,Credit Card,2,0,No,Yes,1
CUST01444,36,70.49,2613.72,Month-to-Month,DSL,No,No,Bank Transfer,3,1,No,Yes,0
CUST01445,1,66.54,62.52,Two Year,Fiber Optic,No,No,Credit Card,0,0,Yes,No,1
CUST01446,12,59.4,645.0,One Year,DSL,No,Yes,Credit Card,1,0,No,Yes,0
CUST01447,23,62.37,1332.13,One Year,No Internet,Yes,Yes,Credit Card,0,0,No,Yes,0
CUST01448,3,96.17,267.61,Two Year,No Internet,No,Yes,Electronic Check,1,0,No,Yes,1
CUST01449,31,61.62,1733.28,Month-to-Month,DSL,No,No,Credit Card,2,0,Yes,Yes,0
CUST01450,12,36.47,395.5,Month-to-Month,DSL,No,No,Electronic Check,2,0,No,No,1
CUST01451,17,88.59,1539.48,Two Year,Fiber Optic,Yes,Yes,Credit Card,2,0,No,No,0
CUST01452,37,64.88,2074.02,Two Year,DSL,Yes,No,Credit Card,4,0,No,Yes,0
CUST01453,47,70.78,3278.5,Two Year,DSL,No,No,Electronic Check,1,0,Yes,No,0
CUST01454,32,110.19,3119.04,Two Year,Fiber Optic,No,No,Bank Transfer,2,0,Yes,No,0
CUST01455,7,69.49,446.98,Month-to-Month,Fiber Optic,Yes,Yes,Credit Card,0,0,No,No,1
CUST01456,31,77.23,2064.48,Two Year,DSL,Yes,No,Mailed Check,1,0,No,No,0
CUST01457,32,40.53,1172.45,Month-to-Month,No Internet,No,No,Mailed Check,3,0,No,No,0
CUST01458,28,64.51,1812.93,Two Year,No Internet,Yes,No,Bank Transfer,3,0,Yes,Yes,0
CUST01459,52,85.24,4552.17,Month-to-Month,Fiber Optic,No,No,Mailed Check,0,0,No,Yes,0
CUST01460,21,31.12,584.45,One Year,No Internet,No,No,Electronic Check,2,0,Yes,Yes,1
CUST01461,51,75.02,3606.83,Month-to-Month,DSL,No,No,Credit Card,1,0,Yes,Yes,0
CUST01462,51,72.52,3491.64,Month-to-Month,DSL,Yes,No,Credit Card,1,0,No,No,0
CUST01463,33,71.03,2401.92,Month-to-Month,DSL,No,Yes,Credit Card,4,0,Yes,Yes,1
CUST01464,25,95.93,2404.39,Two Year,Fiber Optic,Yes,Yes,Credit Card,0,0,Yes,No,0
CUST01465,28,78.36,2090.11,Two Year,No Internet,No,Yes,Mailed Check,0,0,No,Yes,0
CUST01466,60,106.95,6315.29,Month-to-Month,Fiber Optic,Yes,No,Mailed Check,0,0,No,No,0
CUST01467,42,45.16,1933.65,One Year,No Internet,No,No,Mailed Check,1,0,Yes,No,0
CUST01468,8,73.4,500.24,One Year,Fiber Optic,No,No,Electronic Check,3,0,No,No,1
CUST01469,27,72.11,1811.81,Month-to-Month,Fiber Optic,No,No,Mailed Check,1,0,Yes,No,0
CUST01470,10,43.27,446.31,Month-to-Month,Fiber Optic,No,No,Mailed Check,2,0,Yes,Yes,1
CUST01471,12,93.91,1124.74,Two Year,DSL,No,No,Credit Card,1,1,Yes,Yes,0
CUST01472,15,128.12,1842.18,One Year,DSL,No,Yes,Mailed Check,0,1,Yes,No,0
CUST01473,5,69.57,332.52,Month-to-Month,Fiber Optic,No,Yes,Bank Transfer,3,0,No,Yes,1
CUST01474,9,82.63,683.84,One Year,Fiber Optic,No,No,Bank Transfer,2,1,Yes,Yes,1
CUST01475,54,72.11,3715.22,Month-to-Month,Fiber Optic,Yes,No,Credit Card,2,0,No,Yes,0
CUST01476,11,52.16,562.9,Month-to-Month,Fiber Optic,No,No,Mailed Check,1,1,No,Yes,1
CUST01477,36,24.48,822.83,Month-to-Month,DSL,Yes,No,Bank Transfer,0,0,No,No,0
CUST01478,23,52.36,1195.65,Month-to-Month,Fiber Optic,Yes,No,Bank Transfer,2,1,Yes,No,0
CUST01479,30,35.2,1079.49,One Year,Fiber Optic,Yes,No,Electronic Check,2,0,No,No,0
CUST01480,31,112.6,3075.0,Two Year,Fiber Optic,Yes,No,Credit Card,2,0,No,Yes,0
CUST01481,9,67.12,568.02,Month-to-Month,No Internet,No,Yes,Bank Transfer,1,0,Yes,Yes,1
CUST01482,36,61.35,2057.54,Month-to-Month,Fiber Optic,No,No,Bank Transfer,2,0,Yes,No,1
CUST01483,6,92.23,546.46,One Year,Fiber Optic,No,No,Credit Card,2,0,Yes,No,1
CUST01484,11,41.96,415.39,Two Year,No Internet,No,No,Mailed Check,1,1,No,No,0
CUST01485,30,50.83,1491.43,One Year,No Internet,No,Yes,Credit Card,3,0,No,No,0
CUST01486,8,71.7,588.23,Two Year,No Internet,No,No,Electronic Check,4,0,Yes,Yes,1
CUST01487,2,95.72,178.73,Month-to-Month,DSL,Yes,Yes,Electronic Check,0,0,No,Yes,1
CUST01488,26,82.54,2215.15,One Year,DSL,No,No,Electronic Check,4,0,Yes,No,1
CUST01489,4,76.21,319.67,Month-to-Month,DSL,No,Yes,Bank Transfer,1,1,No,No,1
CUST01490,32,71.95,2005.89,Month-to-Month,DSL,No,Yes,Mailed Check,4,1,Yes,No,0
CUST01491,16,80.01,1147.81,Month-to-Month,No Internet,No,No,Electronic Check,2,0,No,Yes,0
CUST01492,26,75.04,2029.23,Month-to-Month,Fiber Optic,No,Yes,Credit Card,5,0,Yes,No,1
CUST01493,25,44.25,1152.34,Two Year,DSL,Yes,Yes,Electronic Check,2,0,Yes,Yes,0
CUST01494,34,71.15,2103.51,Two Year,DSL,Yes,Yes,Bank Transfer,0,0,No,Yes,0
CUST01495,31,43.16,1141.28,Month-to-Month,DSL,No,Yes,Electronic Check,2,0,Yes,Yes,0
CUST01496,8,72.03,508.37,Month-to-Month,Fiber Optic,No,No,Mailed Check,3,0,No,No,0
CUST01497,16,57.98,973.32,Month-to-Month,Fiber Optic,No,No,Electronic Check,2,0,No,Yes,1
CUST01498,26,133.48,3074.85,Month-to-Month,No Internet,Yes,No,Mailed Check,1,0,Yes,Yes,1
CUST01499,51,69.0,3344.84,One Year,No Internet,Yes,No,Mailed Check,1,0,No,Yes,0
CUST01500,31,34.89,1102.88,Two Year,DSL,No,No,Credit Card,3,0,Yes,No,0
CUST01501,48,66.65,2732.37,Two Year,DSL,No,No,Mailed Check,2,0,Yes,Yes,0
CUST01502,27,82.98,2175.26,One Year,DSL,No,No,Bank Transfer,3,0,Yes,No,0
CUST01503,42,111.83,4252.56,Two Year,Fiber Optic,Yes,No,Bank Transfer,5,1,No,Yes,0
CUST01504,24,55.26,1356.04,Month-to-Month,No Internet,Yes,No,Mailed Check,1,0,Yes,Yes,0
CUST01505,41,30.44,1131.59,Month-to-Month,Fiber Optic,No,No,Mailed Check,1,0,No,No,1
CUST01506,15,90.42,1339.14,Month-to-Month,Fiber Optic,Yes,Yes,Electronic Check,3,0,No,Yes,0
CUST01507,55,35.49,1922.37,One Year,Fiber Optic,No,Yes,Electronic Check,2,1,Yes,Yes,0
CUST01508,29,59.1,1532.74,One Year,DSL,No,No,Credit Card,2,0,No,Yes,0
CUST01509,5,63.56,272.34,Month-to-Month,DSL,Yes,No,Electronic Check,2,0,No,No,1
CUST01510,26,68.26,1653.81,Month-to-Month,Fiber Optic,No,Yes,Bank Transfer,1,0,Yes,Yes,0
CUST01511,31,87.23,2454.91,Month-to-Month,Fiber Optic,No,No,Electronic Check,5,0,Yes,Yes,1
CUST01512,37,52.91,1980.76,Two Year,DSL,Yes,No,Credit Card,0,0,Yes,No,0
CUST01513,68,63.16,4338.14,Month-to-Month,Fiber Optic,Yes,No,Credit Card,2,0,No,Yes,0
CUST01514,13,69.64,852.27,One Year,No Internet,No,Yes,Mailed Check,2,1,No,Yes,0
CUST01515,68,73.74,4870.42,One Year,Fiber Optic,No,Yes,Credit Card,1,0,Yes,Yes,0
CUST01516,20,72.45,1406.76,Month-to-Month,Fiber Optic,No,No,Mailed Check,0,0,Yes,No,1
CUST01517,11,80.9,903.63,One Year,Fiber Optic,No,No,Bank Transfer,0,1,No,Yes,0
CUST01518,13,91.1,1107.32,Two Year,Fiber Optic,No,Yes,Bank Transfer,1,0,Yes,No,1
CUST01519,30,79.82,2167.33,Month-to-Month,Fiber Optic,No,No,Electronic Check,1,0,No,No,1
CUST01520,9,81.34,661.06,Two Year,No Internet,No,No,Credit Card,3,0,Yes,Yes,0
CUST01521,15,30.44,437.08,Month-to-Month,DSL,No,No,Bank Transfer,2,1,No,No,1
CUST01522,26,71.26,1741.28,Month-to-Month,Fiber Optic,Yes,No,Mailed Check,2,0,No,Yes,0
CUST01523,55,81.99,4229.97,Two Year,DSL,No,No,Credit Card,1,0,Yes,Yes,0
CUST01524,36,88.22,2757.42,Two Year,DSL,No,No,Credit Card,1,0,Yes,No,1
CUST01525,21,52.69,1099.54,Two Year,Fiber Optic,No,Yes,Mailed Check,3,1,Yes,Yes,1
CUST01526,30,53.52,1433.4,One Year,No Internet,No,Yes,Credit Card,2,1,Yes,Yes,0
CUST01527,24,55.65,1187.87,Two Year,Fiber Optic,Yes,Yes,Credit Card,0,0,Yes,Yes,0
CUST01528,7,83.41,544.49,Two Year,DSL,No,Yes,Bank Transfer,2,0,No,Yes,0
CUST01529,61,95.85,5236.18,Two Year,DSL,Yes,No,Mailed Check,2,0,Yes,Yes,0
CUST01530,56,59.81,3238.07,One Year,Fiber Optic,No,No,Bank Transfer,3,0,Yes,No,0
CUST01531,19,92.7,1627.96,Month-to-Month,DSL,No,No,Mailed Check,1,0,No,No,0
CUST01532,14,73.09,961.64,Two Year,DSL,No,No,Electronic Check,2,0,No,Yes,1
CUST01533,7,66.89,448.3,Month-to-Month,Fiber Optic,No,No,Credit Card,1,0,Yes,Yes,1
CUST01534,31,64.72,1787.04,Month-to-Month,DSL,No,Yes,Credit Card,2,0,No,Yes,0
CUST01535,31,88.67,2422.08,Month-to-Month,Fiber Optic,Yes,Yes,Bank Transfer,3,0,No,Yes,0
CUST01536,10,78.14,801.78,One Year,Fiber Optic,No,Yes,Credit Card,2,0,No,Yes,0
CUST01537,24,126.9,2852.95,Month-to-Month,DSL,No,No,Credit Card,1,0,Yes,Yes,0
CUST01538,36,48.69,1634.38,Month-to-Month,Fiber Optic,No,Yes,Bank Transfer,1,0,Yes,Yes,1
CUST01539,13,82.95,924.28,Two Year,Fiber Optic,Yes,No,Bank Transfer,1,0,No,Yes,0
CUST01540,17,56.77,916.44,Month-to-Month,Fiber Optic,No,No,Mailed Check,2,0,No,No,1
CUST01541,17,48.27,788.45,One Year,Fiber Optic,Yes,Yes,Electronic Check,2,0,No,Yes,1
CUST01542,11,69.73,737.71,Month-to-Month,DSL,No,Yes,Bank Transfer,4,1,Yes,No,0
CUST01543,17,73.43,1237.58,Month-to-Month,No Internet,Yes,No,Mailed Check,3,0,No,No,0
CUST01544,4,142.95,506.33,Month-to-Month,Fiber Optic,No,No,Bank Transfer,3,1,No,No,1
CUST01545,16,65.4,942.23,One Year,DSL,No,No,Mailed Check,2,0,Yes,No,0
CUST01546,16,41.75,676.11,Month-to-Month,DSL,Yes,Yes,Electronic Check,2,0,Yes,No,0
CUST01547,19,76.83,1517.33,Two Year,DSL,No,No,Mailed Check,1,0,No,Yes,0
CUST01548,28,18.13,445.29,Month-to-Month,DSL,No,Yes,Mailed Check,1,0,No,Yes,0
CUST01549,7,67.7,449.98,Month-to-Month,Fiber Optic,Yes,No,Credit Card,0,0,Yes,No,0
CUST01550,8,70.4,502.84,Month-to-Month,DSL,No,No,Bank Transfer,0,0,No,No,0
CUST01551,10,89.87,774.69,Month-to-Month,DSL,Yes,No,Mailed Check,3,1,No,Yes,0
